ExtractedComposition_id,lower_wf_analysis,central_wf_analysis,upper_wf_analysis
5650989,,4e-07,
5639953,,5.2e-05,
5629017,,1.43e-05,
5586436,,2.3e-06,
5586692,,0.2285563,
5601049,,0.0001346,
5656229,,2e-07,
5623121,,1e-06,
5612085,,7.5e-06,
5590013,,6e-07,
5645193,,2.3e-06,
5634157,,0.0038649,
5606756,,0.0004298,
5661936,,8e-07,
5617792,,0.000236,
5595720,,0.0005308,
5650900,,4e-07,
5639864,,0.0,
5628928,,8e-07,
5601305,,0.0898427,
5656485,,0.0001766,
5623377,,2.4e-06,
5612341,,1.86e-05,
5590269,,0.0013898,
5645449,,0.0001412,
5634413,,0.9990984,
5607012,,0.0001045,
5662192,,1e-07,
5618048,,1e-07,
5595976,,0.0005878,
5651156,,2.2e-06,
5640120,,3.18e-05,
5586603,,3.97e-05,
5606667,,0.000304,
5661847,,0.8565932,
5617703,,3.87e-05,
5595631,,0.0001652,
5650811,,1.3e-06,
5639775,,2e-07,
5628839,,0.0043202,
5601216,,2e-07,
5656396,,8.8e-06,
5623288,,0.0,
5612252,,0.0001316,
5590180,,9.6e-06,
5645360,,2.13e-05,
5634324,,9.76e-05,
5606923,,0.0,
5662103,,2e-06,
5617959,,1e-07,
5595887,,5.94e-05,
5651067,,3.8e-06,
5640031,,0.0023324,
5586514,,4.26e-05,
5628750,,1.2e-06,
5601127,,0.0002399,
5656307,,0.1060847,
5623199,,1e-07,
5612163,,7.86e-05,
5590091,,0.0065821,
5645271,,1.67e-05,
5634235,,0.0002334,
5606834,,0.1042237,
5662014,,8e-07,
5617870,,5e-07,
5595798,,6.18e-05,
5650978,,5.2e-06,
5639942,,1e-07,
5629006,,0.1272626,
5586425,,0.0015309,
5586681,,0.000116,
5601038,,3e-07,
5656218,,8.5e-06,
5623110,,1.74e-05,
5612074,,0.0003817,
5590002,,5.65e-05,
5645182,,0.0001624,
5634146,,4.8e-06,
5606745,,8.2e-06,
5661925,,6.27e-05,
5617781,,1.09e-05,
5595709,,1.1e-05,
5650889,,1.56e-05,
5639853,,4.2e-06,
5628917,,4.9e-06,
5601294,,8e-07,
5656474,,5.18e-05,
5623366,,0.000123,
5612330,,7.35e-05,
5590258,,2e-07,
5645438,,1.47e-05,
5634402,,1.08e-05,
5607001,,0.1313441,
5662181,,1.7e-05,
5618037,,2.66e-05,
5595965,,0.0001092,
5651145,,6.12e-05,
5640109,,2e-07,
5586592,,2.8e-06,
5628828,,1.2e-05,
5601205,,4.43e-05,
5656385,,0.0001735,
5623277,,1e-07,
5612241,,0.0047013,
5590169,,0.0001287,
5645349,,0.0008267,
5634313,,3.45e-05,
5606912,,4e-07,
5662092,,7.59e-05,
5617948,,3.05e-05,
5595876,,0.0003196,
5651056,,0.000139,
5640020,,5.6e-06,
5629084,,4.1e-06,
5586503,,1.6e-06,
5628739,,5.29e-05,
5601116,,1.2e-06,
5656296,,0.1232875,
5623188,,1.2e-06,
5612152,,0.0663894,
5590080,,2.9e-06,
5645260,,0.1048405,
5634224,,0.0038271,
5606823,,0.0019807,
5662003,,6.9e-06,
5617859,,3.68e-05,
5595787,,0.0008234,
5650967,,0.0001573,
5639931,,4.52e-05,
5628995,,1e-06,
5586414,,0.0002513,
5586670,,1.15e-05,
5601027,,5.15e-05,
5656207,,0.8607578,
5623099,,4.4e-05,
5612063,,8.3e-06,
5589991,,0.0003291,
5645171,,9e-07,
5634135,,0.000254,
5606734,,5.68e-05,
5661914,,1e-07,
5617770,,1.1e-06,
5595698,,0.0001976,
5650878,,0.0012319,
5639842,,4.45e-05,
5628906,,2.24e-05,
5601283,,1.06e-05,
5656463,,2e-07,
5623355,,4.1e-06,
5612319,,0.000448,
5590247,,5.32e-05,
5645427,,0.0962135,
5634391,,0.0001627,
5606990,,7.7e-06,
5662170,,0.0010202,
5618026,,0.0001147,
5595954,,1.37e-05,
5651134,,3e-07,
5640098,,6.05e-05,
5586581,,0.2152834,
5628817,,6.49e-05,
5601194,,2.3e-06,
5656374,,6e-07,
5623266,,3e-07,
5612230,,6.3e-06,
5590158,,0.0061401,
5645338,,8.96e-05,
5634302,,0.000898,
5606901,,1e-06,
5662081,,3e-07,
5617937,,4e-07,
5595865,,4.4e-06,
5651045,,6e-07,
5640009,,0.0,
5629073,,1.47e-05,
5586492,,0.0001517,
5601105,,1.52e-05,
5656285,,1.84e-05,
5623177,,1.34e-05,
5612141,,2.1e-06,
5590069,,1e-07,
5645249,,0.0001919,
5634213,,6.66e-05,
5606812,,0.0019969,
5661992,,0.0005439,
5617848,,0.0001356,
5595776,,6.66e-05,
5650956,,1.4e-06,
5639920,,0.8926644,
5628984,,4.5e-06,
5586403,,1.72e-05,
5586659,,0.0003111,
5601016,,0.0,
5656196,,0.8818221,
5623088,,0.3943465,
5612052,,4.4e-05,
5589980,,0.0,
5645160,,6.33e-05,
5634124,,2.4e-05,
5606723,,0.0037267,
5661903,,3.5e-06,
5617759,,1.2e-06,
5595687,,0.2746214,
5650867,,1.3e-06,
5639831,,0.0,
5628895,,0.0006389,
5601272,,0.0001904,
5656452,,1.61e-05,
5623344,,0.0002527,
5612308,,5e-07,
5590236,,0.0001763,
5645416,,0.0002118,
5634380,,4.84e-05,
5606979,,5.53e-05,
5662159,,6e-07,
5618015,,5e-07,
5595943,,0.9249778,
5651123,,5.3e-06,
5640087,,0.8448732,
5586570,,4.98e-05,
5628806,,2.3e-06,
5601183,,0.119088,
5656363,,9.63e-05,
5623255,,4.32e-05,
5612219,,2.19e-05,
5590147,,0.000829,
5645327,,4e-07,
5634291,,1e-07,
5606890,,0.0010528,
5662070,,5.9e-06,
5617926,,0.8961747,
5595854,,0.000368,
5651034,,8.5e-06,
5639998,,0.1024201,
5629062,,0.0002461,
5586481,,2.6e-06,
5601094,,0.0001628,
5656274,,2e-07,
5623166,,0.0003223,
5612130,,6.3e-06,
5590058,,1.44e-05,
5645238,,6.78e-05,
5634202,,0.0002663,
5606801,,1.2e-05,
5661981,,2e-07,
5617837,,2.9e-06,
5595765,,0.0007158,
5650945,,2.83e-05,
5639909,,1.44e-05,
5628973,,1.85e-05,
5586392,,1e-07,
5586648,,1.11e-05,
5601005,,2.4e-06,
5656185,,8.32e-05,
5623077,,1.26e-05,
5612041,,0.0001654,
5589969,,8.15e-05,
5645149,,0.890892,
5634113,,1e-07,
5606712,,2.15e-05,
5661892,,8.3e-05,
5617748,,4.86e-05,
5595676,,0.0002114,
5650856,,4.27e-05,
5639820,,5.7e-06,
5628884,,6.4e-06,
5601261,,5.4e-06,
5656441,,0.0013427,
5623333,,0.0,
5612297,,2.69e-05,
5590225,,2e-07,
5645405,,4.79e-05,
5634369,,0.0256566,
5606968,,0.0,
5662148,,0.0001018,
5618004,,3.2e-05,
5595932,,6.98e-05,
5651112,,0.0001708,
5640076,,7.4e-06,
5586559,,0.2246353,
5628795,,4.96e-05,
5601172,,1.77e-05,
5656352,,0.865275,
5623244,,0.8955984,
5612208,,6.19e-05,
5590136,,0.003316,
5645316,,0.0001914,
5634280,,1.88e-05,
5606879,,3.47e-05,
5662059,,0.0001465,
5617915,,7e-07,
5595843,,5.9e-05,
5651023,,0.0031444,
5639987,,1.12e-05,
5629051,,2e-07,
5586470,,7.88e-05,
5601083,,1.2e-06,
5656263,,1.45e-05,
5623155,,4.7e-06,
5612119,,3.47e-05,
5590047,,6e-07,
5645227,,1.48e-05,
5634191,,0.0050722,
5606790,,0.0001437,
5661970,,7.71e-05,
5617826,,4.44e-05,
5595754,,5.92e-05,
5650934,,0.2379065,
5639898,,0.0001488,
5628962,,0.0002398,
5586381,,1.85e-05,
5586637,,0.0003146,
5600994,,6.96e-05,
5656174,,0.8828704,
5623066,,2.85e-05,
5612030,,0.0022543,
5589958,,0.1416889,
5645138,,0.0009092,
5634102,,8.4e-06,
5606701,,0.000391,
5661881,,2.64e-05,
5617737,,0.0,
5595665,,3.2e-06,
5650845,,1e-07,
5639809,,0.0001107,
5628873,,9.86e-05,
5601250,,0.0001332,
5656430,,3.3e-06,
5623322,,1e-07,
5612286,,0.0,
5590214,,5.51e-05,
5645394,,1.2e-06,
5634358,,0.0001067,
5606957,,2e-07,
5662137,,5e-07,
5617993,,0.0001432,
5595921,,0.0015986,
5651101,,9e-07,
5640065,,0.0007792,
5586548,,0.0001271,
5628784,,1e-07,
5601161,,0.0005279,
5656341,,3.68e-05,
5623233,,2.14e-05,
5612197,,0.0003756,
5590125,,1e-06,
5645305,,1.2e-06,
5634269,,5e-07,
5606868,,0.0002081,
5662048,,2e-07,
5617904,,0.9071305,
5595832,,0.000579,
5651012,,1.1e-06,
5639976,,3.4e-06,
5629040,,1.35e-05,
5586459,,0.0008538,
5586715,,0.0023418,
5601072,,0.0001348,
5656252,,0.0,
5623144,,1.88e-05,
5612108,,9.53e-05,
5590036,,2.59e-05,
5645216,,0.0023266,
5634180,,2.65e-05,
5606779,,2.5e-06,
5661959,,1.1e-06,
5617815,,0.00101,
5595743,,0.0005718,
5650923,,2.3e-06,
5639887,,0.0,
5628951,,0.0002684,
5586370,,0.00084,
5586626,,1.09e-05,
5600983,,2e-07,
5656163,,2e-07,
5623055,,0.000351,
5612019,,8.7e-06,
5589947,,5.7e-06,
5645127,,5e-07,
5634091,,2.85e-05,
5606690,,0.0,
5661870,,2.48e-05,
5617726,,1e-07,
5595654,,0.000105,
5650834,,4.4e-06,
5639798,,6e-07,
5628862,,3.03e-05,
5601239,,2e-07,
5656419,,0.0001324,
5623311,,4.4e-06,
5612275,,9.6e-06,
5590203,,0.0003916,
5645383,,0.0006844,
5634347,,0.0014994,
5606946,,8e-07,
5662126,,3.99e-05,
5617982,,1e-07,
5595910,,5.56e-05,
5651090,,2.76e-05,
5640054,,7.8e-06,
5586537,,1.19e-05,
5628773,,4.41e-05,
5601150,,1e-06,
5656330,,0.0007799,
5623222,,0.0001877,
5612186,,3e-07,
5590114,,1.42e-05,
5645294,,7.23e-05,
5634258,,0.0001327,
5606857,,5.8e-06,
5662037,,5.46e-05,
5617893,,9.8e-06,
5595821,,1.52e-05,
5651001,,4.86e-05,
5639965,,1e-07,
5629029,,0.000289,
5586448,,1.39e-05,
5586704,,4.23e-05,
5601061,,6e-07,
5656241,,3.1e-06,
5623133,,7.54e-05,
5612097,,0.0015387,
5590025,,0.0001782,
5645205,,0.0001922,
5634169,,0.0001546,
5606768,,3.62e-05,
5661948,,0.0004883,
5617804,,0.0002427,
5595732,,4.1e-05,
5650912,,9.44e-05,
5639876,,2.06e-05,
5628940,,0.0001352,
5601317,,0.0002009,
5656497,,8.4e-06,
5623389,,5.7e-06,
5612353,,6.1e-06,
5590281,,8.36e-05,
5645461,,0.0033214,
5634425,,6.8e-06,
5586615,,0.000221,
5600972,,6.7e-06,
5656152,,1.8e-06,
5623044,,2.4e-06,
5612008,,4.19e-05,
5589936,,2e-07,
5645116,,2.1e-06,
5634080,,0.8896201,
5606679,,1.17e-05,
5661859,,0.8454027,
5617715,,5e-07,
5595643,,0.0019906,
5650823,,0.0001356,
5639787,,1.38e-05,
5628851,,0.000257,
5601228,,7.57e-05,
5656408,,2e-07,
5623300,,9.26e-05,
5612264,,3.15e-05,
5590192,,8e-07,
5645372,,0.0003042,
5634336,,0.0002223,
5606935,,9.3e-06,
5662115,,0.0005293,
5617971,,1.6e-06,
5595899,,0.000501,
5651079,,0.2699082,
5640043,,8e-07,
5586526,,0.0002863,
5628762,,0.0005442,
5601139,,1.07e-05,
5656319,,3.38e-05,
5623211,,0.00232,
5612175,,8.5e-06,
5590103,,8.74e-05,
5645283,,9e-07,
5634247,,4.75e-05,
5606846,,0.0001033,
5662026,,1e-07,
5617882,,9.76e-05,
5595810,,0.0005508,
5650990,,1e-07,
5639954,,5.2e-05,
5629018,,1.26e-05,
5586437,,1.1e-06,
5586693,,0.0023267,
5601050,,0.0001345,
5656230,,2e-07,
5623122,,1e-06,
5612086,,7.2e-06,
5590014,,6e-07,
5645194,,1.3e-06,
5634158,,0.0038649,
5606757,,0.0002882,
5661937,,6e-07,
5617793,,0.0002355,
5595721,,0.0004202,
5650901,,4e-07,
5639865,,0.0,
5628929,,6e-07,
5601306,,0.0007997,
5656486,,0.0001464,
5623378,,2.4e-06,
5612342,,1.41e-05,
5590270,,0.0005019,
5645450,,9e-05,
5634414,,0.0005616,
5607013,,7.36e-05,
5662193,,0.7998962,
5618049,,1e-07,
5595977,,0.0004409,
5651157,,2.2e-06,
5640121,,3.18e-05,
5586604,,2.25e-05,
5606668,,0.0003031,
5661848,,0.1428076,
5617704,,2.98e-05,
5595632,,0.000118,
5650812,,6e-07,
5639776,,1e-07,
5628840,,0.0043202,
5601217,,2e-07,
5656397,,3.6e-06,
5623289,,0.0,
5612253,,0.0001158,
5590181,,1.36e-05,
5645361,,3.52e-05,
5634325,,7.79e-05,
5606924,,0.0,
5662104,,1.8e-06,
5617960,,0.8964337,
5595888,,3.96e-05,
5651068,,3.8e-06,
5640032,,0.0004111,
5586515,,3.41e-05,
5628751,,1.1e-06,
5601128,,0.0001482,
5656308,,0.000792,
5623200,,1e-07,
5612164,,7.07e-05,
5590092,,0.0011509,
5645272,,1.12e-05,
5634236,,0.0002026,
5606835,,0.0035982,
5662015,,8e-07,
5617871,,1e-07,
5595799,,6.18e-05,
5650979,,4.9e-06,
5639943,,1e-07,
5629007,,0.0002622,
5586426,,0.0006013,
5586682,,0.0001017,
5601039,,3e-07,
5656219,,3e-06,
5623111,,1.44e-05,
5612075,,0.0003452,
5590003,,6.25e-05,
5645183,,8.42e-05,
5634147,,4.8e-06,
5606746,,5.8e-06,
5661926,,2.88e-05,
5617782,,1.6e-06,
5595710,,1.76e-05,
5650890,,8.3e-06,
5639854,,4.2e-06,
5628918,,4.1e-06,
5601295,,5e-07,
5656475,,8.44e-05,
5623367,,0.000123,
5612331,,7.05e-05,
5590259,,1e-07,
5645439,,1.9e-06,
5634403,,6e-07,
5607002,,0.0034719,
5662182,,1.82e-05,
5618038,,1e-05,
5595966,,0.0001092,
5651146,,6.12e-05,
5640110,,1e-07,
5586593,,7e-07,
5628829,,7.1e-06,
5601206,,3.75e-05,
5656386,,0.0001303,
5623278,,1e-07,
5612242,,0.0014036,
5590170,,8.7e-05,
5645350,,0.0006734,
5634314,,1.36e-05,
5606913,,4e-07,
5662093,,7.46e-05,
5617949,,5.3e-06,
5595877,,0.0002144,
5651057,,0.0001153,
5640021,,5e-06,
5629085,,3.5e-06,
5586504,,1.6e-06,
5628740,,3.33e-05,
5601117,,6e-07,
5656297,,0.00167,
5623189,,1.2e-06,
5612153,,0.0069455,
5590081,,6e-07,
5645261,,0.0012059,
5634225,,0.0038271,
5606824,,0.0015219,
5662004,,6.9e-06,
5617860,,3.55e-05,
5595788,,0.000721,
5650968,,0.0001335,
5639932,,2.78e-05,
5628996,,8e-07,
5586415,,0.0001267,
5586671,,2.3e-06,
5601028,,5.15e-05,
5656208,,0.1359554,
5623100,,3.99e-05,
5612064,,5.6e-06,
5589992,,0.0001797,
5645172,,9e-07,
5634136,,0.0001437,
5606735,,3.22e-05,
5661915,,1e-07,
5617771,,2e-07,
5595699,,9.76e-05,
5650879,,0.0003262,
5639843,,2.52e-05,
5628907,,2.22e-05,
5601284,,1.06e-05,
5656464,,2e-07,
5623356,,2e-06,
5612320,,0.0003681,
5590248,,4.28e-05,
5645428,,0.0013999,
5634392,,0.0001342,
5606991,,7.7e-06,
5662171,,0.0003852,
5618027,,6.23e-05,
5595955,,1.04e-05,
5651135,,1e-07,
5640099,,6.05e-05,
5586582,,0.0015996,
5628818,,5.96e-05,
5601195,,1.5e-06,
5656375,,3e-07,
5623267,,3e-07,
5612231,,6.3e-06,
5590159,,0.0011378,
5645339,,5.66e-05,
5634303,,0.0005316,
5606902,,1e-06,
5662082,,2e-07,
5617938,,4e-07,
5595866,,0.6158208,
5651046,,6e-07,
5640010,,0.8852342,
5629074,,1.04e-05,
5586493,,0.0001094,
5601106,,1.08e-05,
5656286,,3.08e-05,
5623178,,6.6e-06,
5612142,,2.1e-06,
5590070,,0.9991739,
5645250,,0.0003106,
5634214,,4.63e-05,
5606813,,0.0014902,
5661993,,0.0003125,
5617849,,0.0001356,
5595777,,6e-05,
5650957,,7e-07,
5639921,,0.1067028,
5628985,,3.7e-06,
5586404,,6.1e-06,
5586660,,0.0001556,
5601017,,0.0,
5656197,,0.1203514,
5623089,,0.0955905,
5612053,,4.14e-05,
5589981,,0.0,
5645161,,5.03e-05,
5634125,,1.93e-05,
5606724,,0.0029031,
5661904,,1.8e-06,
5617760,,7e-07,
5595688,,0.1605208,
5650868,,1.3e-06,
5639832,,0.0,
5628896,,0.0002348,
5601273,,0.0001481,
5656453,,1.29e-05,
5623345,,0.0001469,
5612309,,2e-07,
5590237,,0.0001763,
5645417,,0.0003298,
5634381,,3.2e-05,
5606980,,5.53e-05,
5662160,,5e-07,
5618016,,1e-07,
5595944,,0.0738275,
5651124,,4.5e-06,
5640088,,0.1540313,
5586571,,4.51e-05,
5628807,,4e-07,
5601184,,0.0004858,
5656364,,4.62e-05,
5623256,,4.2e-05,
5612220,,1.53e-05,
5590148,,0.0004974,
5645328,,0.8964038,
5634292,,1e-07,
5606891,,1.11e-05,
5662071,,4e-06,
5617927,,0.1035907,
5595855,,0.0005658,
5651035,,8e-06,
5639999,,0.0011818,
5629063,,0.0001875,
5586482,,3e-07,
5601095,,0.0001524,
5656275,,2e-07,
5623167,,0.0003223,
5612131,,6.3e-06,
5590059,,1.2e-05,
5645239,,8e-05,
5634203,,0.0002029,
5606802,,1.05e-05,
5661982,,1e-07,
5617838,,5e-07,
5595766,,0.0003601,
5650946,,2.83e-05,
5639910,,1.08e-05,
5628974,,1.56e-05,
5586393,,0.7471274,
5586649,,2.2e-06,
5601006,,2.3e-06,
5656186,,4.76e-05,
5623078,,6.3e-06,
5612042,,0.0001559,
5589970,,7.01e-05,
5645150,,0.1027626,
5634114,,0.0,
5606713,,2.1e-05,
5661893,,6.83e-05,
5617749,,4.5e-05,
5595677,,8.26e-05,
5650857,,4.27e-05,
5639821,,4.5e-06,
5628885,,4.4e-06,
5601262,,2.4e-06,
5656442,,0.0011238,
5623334,,0.0,
5612298,,1.98e-05,
5590226,,0.0,
5645406,,5.58e-05,
5634370,,0.0001567,
5606969,,0.9089101,
5662149,,7.16e-05,
5618005,,2.59e-05,
5595933,,6.98e-05,
5651113,,0.0001278,
5640077,,5.9e-06,
5586560,,0.0023415,
5628796,,4.9e-05,
5601173,,1.38e-05,
5656353,,0.1312016,
5623245,,0.102064,
5612209,,6.19e-05,
5590137,,0.003316,
5645317,,0.0001148,
5634281,,1.88e-05,
5606880,,2.69e-05,
5662060,,7.66e-05,
5617916,,4e-07,
5595844,,2.36e-05,
5651024,,0.0003178,
5639988,,1.08e-05,
5629052,,2e-07,
5586471,,1.99e-05,
5601084,,4e-07,
5656264,,1.22e-05,
5623156,,1.2e-06,
5612120,,3.47e-05,
5590048,,4e-07,
5645228,,1.6e-06,
5634192,,0.0050722,
5606791,,0.0001031,
5661971,,3.4e-05,
5617827,,4.44e-05,
5595755,,3.86e-05,
5650935,,0.2229413,
5639899,,4.83e-05,
5628963,,0.0001827,
5586382,,1.22e-05,
5586638,,0.0001573,
5600995,,6.96e-05,
5656175,,0.1060686,
5623067,,2.19e-05,
5612031,,0.0017685,
5589959,,0.0014183,
5645139,,0.0001949,
5634103,,7.5e-06,
5606702,,0.0002577,
5661882,,1.28e-05,
5617738,,0.0,
5595666,,3e-06,
5650846,,0.5320106,
5639810,,2.27e-05,
5628874,,8.74e-05,
5601251,,8.99e-05,
5656431,,8e-07,
5623323,,1e-07,
5612287,,0.9965988,
5590215,,5.26e-05,
5645395,,4e-07,
5634359,,0.0001039,
5606958,,2e-07,
5662138,,3e-07,
5617994,,0.0001158,
5595922,,0.0007086,
5651102,,5e-07,
5640066,,0.0003657,
5586549,,9.79e-05,
5628785,,1e-07,
5601162,,0.0004323,
5656342,,2.46e-05,
5623234,,1.29e-05,
5612198,,0.0002698,
5590126,,9e-07,
5645306,,9e-07,
5634270,,1e-07,
5606869,,0.0002081,
5662049,,2e-07,
5617905,,0.0923434,
5595833,,0.0005548,
5651013,,1.1e-06,
5639977,,2.7e-06,
5629041,,1.33e-05,
5586460,,0.0005984,
5586716,,0.000463,
5601073,,0.0001348,
5656253,,0.8667317,
5623145,,1.81e-05,
5612109,,8.67e-05,
5590037,,7.2e-06,
5645217,,0.0006882,
5634181,,2.02e-05,
5606780,,2.5e-06,
5661960,,2e-07,
5617816,,0.0002666,
5595744,,0.0005334,
5650924,,1.2e-06,
5639888,,0.0,
5628952,,0.0002292,
5586371,,0.0005307,
5586627,,3.6e-06,
5600984,,1e-07,
5656164,,1e-07,
5623056,,0.0003311,
5612020,,8.7e-06,
5589948,,2.8e-06,
5645128,,5e-07,
5634092,,2.85e-05,
5606691,,0.0,
5661871,,1e-05,
5617727,,1e-07,
5595655,,7.07e-05,
5650835,,2.5e-06,
5639799,,5e-07,
5628863,,1.75e-05,
5601240,,2e-07,
5656420,,0.0001302,
5623312,,5e-07,
5612276,,1.12e-05,
5590204,,0.0001754,
5645384,,0.0009074,
5634348,,0.0006235,
5606947,,8e-07,
5662127,,3.45e-05,
5617983,,1e-07,
5595911,,5.56e-05,
5651091,,2.76e-05,
5640055,,7.8e-06,
5586538,,2.4e-06,
5628774,,1.38e-05,
5601151,,5e-07,
5656331,,0.0003072,
5623223,,0.000116,
5612187,,3e-07,
5590115,,7.3e-06,
5645295,,2.37e-05,
5634259,,0.0001327,
5606858,,5.8e-06,
5662038,,4.09e-05,
5617894,,4.7e-06,
5595822,,2.1e-06,
5651002,,4.86e-05,
5639966,,1e-07,
5629030,,0.0002864,
5586449,,7.3e-06,
5586705,,2.67e-05,
5601062,,0.0,
5656242,,3.1e-06,
5623134,,4.7e-05,
5612098,,0.0005004,
5590026,,0.000168,
5645206,,0.0003348,
5634170,,0.0001026,
5606769,,3.1e-05,
5661949,,0.0003842,
5617805,,0.0001934,
5595733,,5.7e-06,
5650913,,4.72e-05,
5639877,,1.48e-05,
5628941,,4.51e-05,
5601318,,0.0001563,
5656498,,8e-07,
5623390,,2.3e-06,
5612354,,6.1e-06,
5590282,,8.41e-05,
5645462,,0.0033214,
5634426,,6.8e-06,
5586616,,0.0001516,
5600973,,4.8e-06,
5656153,,1.8e-06,
5623045,,1.2e-06,
5612009,,2.73e-05,
5589937,,1e-07,
5645117,,2.1e-06,
5634081,,0.1097953,
5606680,,1.17e-05,
5661860,,0.1502336,
5617716,,5e-07,
5595644,,0.0039812,
5650824,,0.0001054,
5639788,,5.9e-06,
5628852,,0.000227,
5601229,,7.57e-05,
5656409,,1e-07,
5623301,,5.76e-05,
5612265,,2.19e-05,
5590193,,5e-07,
5645373,,0.0002376,
5634337,,0.0002223,
5606936,,9.3e-06,
5662116,,0.0004996,
5617972,,1.2e-06,
5595900,,0.000249,
5651080,,0.2318237,
5640044,,8e-07,
5586527,,0.0001566,
5628763,,0.0003481,
5601140,,8.7e-06,
5656320,,2.26e-05,
5623212,,0.0023144,
5612176,,1.39e-05,
5590104,,8.46e-05,
5645284,,0.8899419,
5634248,,4.42e-05,
5606847,,5.91e-05,
5662027,,1e-07,
5617883,,6.15e-05,
5595811,,0.0004738,
5650991,,0.5161933,
5639955,,4.56e-05,
5629019,,1.08e-05,
5586438,,0.7967436,
5586694,,0.0004881,
5601051,,8.03e-05,
5656231,,1e-07,
5623123,,5e-07,
5612087,,7.2e-06,
5590015,,6e-07,
5645195,,1.1e-06,
5634159,,0.0037103,
5606758,,0.0002067,
5661938,,5e-07,
5617794,,0.0002355,
5595722,,0.000346,
5650902,,4e-07,
5639866,,0.8909723,
5628930,,2e-07,
5601307,,0.0002121,
5656487,,5.49e-05,
5623379,,1.2e-06,
5612343,,2.82e-05,
5590271,,0.0005002,
5645451,,8.72e-05,
5634415,,0.0004062,
5607014,,6.31e-05,
5662194,,0.1933343,
5618050,,0.8735925,
5595978,,0.0004786,
5651158,,2.2e-06,
5640122,,3.18e-05,
5586605,,9.4e-06,
5606669,,0.000228,
5661849,,0.0001288,
5617705,,2.87e-05,
5595633,,0.000118,
5650813,,4e-07,
5639777,,1e-07,
5628841,,0.0043202,
5601218,,1e-07,
5656398,,2.6e-06,
5623290,,0.0,
5612254,,0.0001105,
5590182,,7.2e-06,
5645362,,1.45e-05,
5634326,,0.0001558,
5606925,,0.0,
5662105,,8e-07,
5617961,,0.1032342,
5595889,,2.7e-05,
5651069,,1.9e-06,
5640033,,0.0002165,
5586516,,3.06e-05,
5628752,,1.1e-06,
5601129,,0.0001153,
5656309,,0.0001409,
5623201,,1e-07,
5612165,,5.14e-05,
5590093,,0.0006345,
5645273,,7.6e-06,
5634237,,0.0001531,
5606836,,0.0033069,
5662016,,5e-07,
5617872,,0.0,
5595800,,3.72e-05,
5650980,,2.6e-06,
5639944,,0.899373,
5629008,,9.82e-05,
5586427,,0.0003131,
5586683,,5.8e-05,
5601040,,1e-07,
5656220,,2.6e-06,
5623112,,1.44e-05,
5612076,,0.0004353,
5590004,,2.62e-05,
5645184,,7.28e-05,
5634148,,8e-07,
5606747,,5.8e-06,
5661927,,2.36e-05,
5617783,,2e-07,
5595711,,9.8e-06,
5650891,,6e-06,
5639855,,1.7e-06,
5628919,,4e-06,
5601296,,4e-07,
5656476,,1.66e-05,
5623368,,0.000123,
5612332,,6.07e-05,
5590260,,1e-07,
5645440,,2e-07,
5634404,,8e-07,
5607003,,0.0030626,
5662183,,5.4e-06,
5618039,,9.6e-06,
5595967,,7.77e-05,
5651147,,5.39e-05,
5640111,,0.0,
5586594,,5e-07,
5628830,,2.5e-06,
5601207,,1.47e-05,
5656387,,0.0001303,
5623279,,1e-07,
5612243,,0.0007282,
5590171,,8.39e-05,
5645351,,0.0004304,
5634315,,9.8e-06,
5606914,,3e-07,
5662094,,7.26e-05,
5617950,,3.3e-06,
5595878,,0.0001065,
5651058,,6e-05,
5640022,,9e-07,
5629086,,3.5e-06,
5586505,,2e-07,
5628741,,2.56e-05,
5601118,,6e-07,
5656298,,0.0002585,
5623190,,1.2e-06,
5612154,,0.0018577,
5590082,,6e-07,
5645262,,0.0010707,
5634226,,0.0038271,
5606825,,0.0010437,
5662005,,6.9e-06,
5617861,,2.16e-05,
5595789,,0.0007774,
5650969,,8.9e-05,
5639933,,2.59e-05,
5628997,,6e-07,
5586416,,0.0001257,
5586672,,2.3e-06,
5601029,,5.15e-05,
5656209,,0.0013595,
5623101,,3.73e-05,
5612065,,1.04e-05,
5589993,,0.0001797,
5645173,,9e-07,
5634137,,0.0001437,
5606736,,6.08e-05,
5661916,,0.8688155,
5617772,,1e-07,
5595700,,7.1e-05,
5650880,,0.0002175,
5639844,,2.68e-05,
5628908,,2.08e-05,
5601285,,8.9e-06,
5656465,,2e-07,
5623357,,2e-06,
5612321,,0.0003681,
5590249,,3e-05,
5645429,,0.0005259,
5634393,,0.0002588,
5606992,,6.3e-06,
5662172,,0.0001613,
5618028,,5.73e-05,
5595956,,1.04e-05,
5651136,,0.5409442,
5640100,,7.5e-06,
5586583,,0.0004724,
5628819,,5.96e-05,
5601196,,0.8745542,
5656376,,2e-07,
5623268,,3e-07,
5612232,,6.3e-06,
5590160,,0.0006213,
5645340,,2.67e-05,
5634304,,0.000286,
5606903,,9e-07,
5662083,,0.8691924,
5617939,,2e-07,
5595867,,0.2565376,
5651047,,6e-07,
5640011,,0.1164505,
5629075,,1.04e-05,
5586494,,7.25e-05,
5601107,,9e-06,
5656287,,1.1e-05,
5623179,,4.3e-06,
5612143,,1.9e-06,
5590071,,0.0002661,
5645251,,0.0002426,
5634215,,2.93e-05,
5606814,,0.0010228,
5661994,,9.53e-05,
5617850,,0.0001295,
5595778,,6e-05,
